[2020-10-15 06:56:49.694] [ INFO    ] [_internal:_log:122] 16700 127.0.0.1 - - [15/Oct/2020 06:56:49] "POST /socket.io/?EIO=3&transport=polling&t=1602719809690-1&sid=2ca4d78c866543929970b90b1d7e5e94 HTTP/1.1" 200 -
[2020-10-15 06:56:50.010] [ INFO    ] [_internal:_log:122] 16700 127.0.0.1 - - [15/Oct/2020 06:56:50] "GET /socket.io/?EIO=3&transport=polling&t=1602719809691-2&sid=2ca4d78c866543929970b90b1d7e5e94 HTTP/1.1" 200 -
[2020-10-15 06:56:50.014] [ INFO    ] [_internal:_log:122] 16700 127.0.0.1 - - [15/Oct/2020 06:56:50] "GET /favicon.ico HTTP/1.1" 404 -
[2020-10-15 06:56:50.017] [ INFO    ] [socket:receive:49] 16700 2ca4d78c866543929970b90b1d7e5e94: Received packet MESSAGE data 0/monitor
[2020-10-15 06:56:50.017] [ INFO    ] [socket:send:92] 16700 2ca4d78c866543929970b90b1d7e5e94: Sending packet MESSAGE data 0/monitor
[2020-10-15 06:56:50.017] [ INFO    ] [_internal:_log:122] 16700 127.0.0.1 - - [15/Oct/2020 06:56:50] "POST /socket.io/?EIO=3&transport=polling&t=1602719809697-3&sid=2ca4d78c866543929970b90b1d7e5e94 HTTP/1.1" 200 -
[2020-10-15 06:56:50.321] [ INFO    ] [_internal:_log:122] 16700 127.0.0.1 - - [15/Oct/2020 06:56:50] "GET /socket.io/?EIO=3&transport=polling&t=1602719810015-4&sid=2ca4d78c866543929970b90b1d7e5e94 HTTP/1.1" 200 -
[2020-10-15 06:56:50.587] [ INFO    ] [socket:receive:49] 16700 2ca4d78c866543929970b90b1d7e5e94: Received packet MESSAGE data 2/monitor,["thermoai_view",{"id":1}]
[2020-10-15 06:56:50.587] [ INFO    ] [server:_handle_event:666] 16700 received event "thermoai_view" from 2ca4d78c866543929970b90b1d7e5e94 [/monitor]
[2020-10-15 06:56:50.588] [ INFO    ] [server:emit:292] 16700 emitting event "logs" to all [/thermoai]
[2020-10-15 06:56:50.588] [ INFO    ] [_internal:_log:122] 16700 127.0.0.1 - - [15/Oct/2020 06:56:50] "POST /socket.io/?EIO=3&transport=polling&t=1602719810323-5&sid=2ca4d78c866543929970b90b1d7e5e94 HTTP/1.1" 200 -
[2020-10-15 06:56:50.589] [ INFO    ] [socket:send:92] 16700 2ca4d78c866543929970b90b1d7e5e94: Sending packet MESSAGE data 2/thermoai,["logs",{"msg":"1 User has joined the thermoai_[1] room."}]
[2020-10-15 06:56:50.589] [ INFO    ] [server:enter_room:399] 16700 2ca4d78c866543929970b90b1d7e5e94 is entering room thermoai_[1] [/monitor]
[2020-10-15 06:56:50.633] [ INFO    ] [_internal:_log:122] 16700 127.0.0.1 - - [15/Oct/2020 06:56:50] "GET /socket.io/?EIO=3&transport=polling&t=1602719810323-6&sid=2ca4d78c866543929970b90b1d7e5e94 HTTP/1.1" 200 -
[2020-10-15 06:56:52.273] [ INFO    ] [socket:receive:49] 16700 2ca4d78c866543929970b90b1d7e5e94: Received packet MESSAGE data 2/thermoai,["make_connect",{"user":"tovanlam"}]
[2020-10-15 06:56:52.273] [ INFO    ] [server:_handle_event:666] 16700 received event "make_connect" from 2ca4d78c866543929970b90b1d7e5e94 [/thermoai]
[2020-10-15 06:56:52.274] [ INFO    ] [server:emit:292] 16700 emitting event "logs" to all [/thermoai]
[2020-10-15 06:56:52.274] [ INFO    ] [socket:send:92] 16700 2ca4d78c866543929970b90b1d7e5e94: Sending packet MESSAGE data 2/thermoai,["logs",{"msg":"someone make connection"}]
[2020-10-15 06:56:52.274] [ INFO    ] [server:emit:292] 16700 emitting event "logs" to all [/thermoai]
[2020-10-15 06:56:52.274] [ INFO    ] [socket:send:92] 16700 2ca4d78c866543929970b90b1d7e5e94: Sending packet MESSAGE data 2/thermoai,["logs",{"msg":{"user":"tovanlam"}}]
[2020-10-15 06:56:52.274] [ INFO    ] [_internal:_log:122] 16700 127.0.0.1 - - [15/Oct/2020 06:56:52] "POST /socket.io/?EIO=3&transport=polling&t=1602719811960-8&sid=2ca4d78c866543929970b90b1d7e5e94 HTTP/1.1" 200 -
[2020-10-15 06:56:52.275] [ INFO    ] [_internal:_log:122] 16700 127.0.0.1 - - [15/Oct/2020 06:56:52] "GET /socket.io/?EIO=3&transport=polling&t=1602719810637-7&sid=2ca4d78c866543929970b90b1d7e5e94 HTTP/1.1" 200 -
[2020-10-15 06:56:52.866] [ INFO    ] [socket:receive:49] 16700 2ca4d78c866543929970b90b1d7e5e94: Received packet MESSAGE data 2/thermoai,["status",{"id":1,"status":"active"}]
[2020-10-15 06:56:52.866] [ INFO    ] [server:_handle_event:666] 16700 received event "status" from 2ca4d78c866543929970b90b1d7e5e94 [/thermoai]
[2020-10-15 06:56:52.866] [ INFO    ] [app:make_status:67] 16700 {'msg': 'someone update status'}
[2020-10-15 06:56:52.866] [ INFO    ] [app:make_status:68] 16700 {'msg': "{'id': 1, 'status': 'active'}"}
[2020-10-15 06:56:52.866] [ INFO    ] [server:emit:292] 16700 emitting event "logs" to all [/thermoai]
[2020-10-15 06:56:52.866] [ INFO    ] [socket:send:92] 16700 2ca4d78c866543929970b90b1d7e5e94: Sending packet MESSAGE data 2/thermoai,["logs",{"msg":"1has updated this status to active"}]
[2020-10-15 06:56:52.866] [ INFO    ] [server:emit:292] 16700 emitting event "logs" to all [/thermoai]
[2020-10-15 06:56:52.866] [ INFO    ] [socket:send:92] 16700 2ca4d78c866543929970b90b1d7e5e94: Sending packet MESSAGE data 2/thermoai,["logs",{"msg":"{'id': 1, 'status': 'active'}"}]
[2020-10-15 06:56:52.866] [ INFO    ] [_internal:_log:122] 16700 127.0.0.1 - - [15/Oct/2020 06:56:52] "GET /socket.io/?EIO=3&transport=polling&t=1602719812279-9&sid=2ca4d78c866543929970b90b1d7e5e94 HTTP/1.1" 200 -
[2020-10-15 06:56:52.866] [ INFO    ] [_internal:_log:122] 16700 127.0.0.1 - - [15/Oct/2020 06:56:52] "POST /socket.io/?EIO=3&transport=polling&t=1602719812818-10&sid=2ca4d78c866543929970b90b1d7e5e94 HTTP/1.1" 200 -
[2020-10-15 06:56:56.248] [ INFO    ] [_internal:_log:122] 16700 127.0.0.1 - - [15/Oct/2020 06:56:56] "POST /demo_image_frame HTTP/1.1" 200 -
[2020-10-15 06:56:56.253] [ DEBUG   ] [connectionpool:_new_conn:226] 16700 Starting new HTTP connection (1): 127.0.0.1:5009
[2020-10-15 06:56:56.255] [ INFO    ] [socket:send:92] 16700 dac4400d69d845e08ee6ed6ac94dba11: Sending packet OPEN data {'sid': 'dac4400d69d845e08ee6ed6ac94dba11', 'upgrades': [], 'pingTimeout': 60000, 'pingInterval': 25000}
[2020-10-15 06:56:56.255] [ INFO    ] [socket:send:92] 16700 dac4400d69d845e08ee6ed6ac94dba11: Sending packet MESSAGE data 0
[2020-10-15 06:56:56.255] [ INFO    ] [_internal:_log:122] 16700 127.0.0.1 - - [15/Oct/2020 06:56:56] "GET /socket.io/?EIO=3&transport=polling&t=1602719816248-0 HTTP/1.1" 200 -
[2020-10-15 06:56:56.256] [ DEBUG   ] [connectionpool:_make_request:433] 16700 http://127.0.0.1:5009 "GET /socket.io/?EIO=3&transport=polling&t=1602719816248-0 HTTP/1.1" 200 None
[2020-10-15 06:56:56.257] [ DEBUG   ] [logs:_log:14] 16700 127.0.0.1:5009/socket.io [engine.io transport selected] xhr-polling
[2020-10-15 06:56:56.259] [ DEBUG   ] [connectionpool:_get_conn:271] 16700 Resetting dropped connection: 127.0.0.1
[2020-10-15 06:56:56.259] [ DEBUG   ] [logs:_log:14] 16700 127.0.0.1:5009/socket.io [engine.io heartbeat reset]
[2020-10-15 06:56:56.261] [ INFO    ] [socket:receive:49] 16700 dac4400d69d845e08ee6ed6ac94dba11: Received packet PING data None
[2020-10-15 06:56:56.261] [ INFO    ] [socket:send:92] 16700 dac4400d69d845e08ee6ed6ac94dba11: Sending packet PONG data None
[2020-10-15 06:56:56.261] [ INFO    ] [_internal:_log:122] 16700 127.0.0.1 - - [15/Oct/2020 06:56:56] "POST /socket.io/?EIO=3&transport=polling&sid=dac4400d69d845e08ee6ed6ac94dba11&t=1602719816258-1 HTTP/1.1" 200 -
[2020-10-15 06:56:56.262] [ DEBUG   ] [connectionpool:_make_request:433] 16700 http://127.0.0.1:5009 "POST /socket.io/?EIO=3&transport=polling&sid=dac4400d69d845e08ee6ed6ac94dba11&t=1602719816258-1 HTTP/1.1" 200 None
[2020-10-15 06:56:56.263] [ DEBUG   ] [connectionpool:_new_conn:226] 16700 Starting new HTTP connection (2): 127.0.0.1:5009
[2020-10-15 06:56:56.265] [ INFO    ] [socket:receive:49] 16700 dac4400d69d845e08ee6ed6ac94dba11: Received packet MESSAGE data 0/thermoai,
[2020-10-15 06:56:56.265] [ INFO    ] [socket:send:92] 16700 dac4400d69d845e08ee6ed6ac94dba11: Sending packet MESSAGE data 0/thermoai
[2020-10-15 06:56:56.265] [ INFO    ] [_internal:_log:122] 16700 127.0.0.1 - - [15/Oct/2020 06:56:56] "POST /socket.io/?EIO=3&transport=polling&sid=dac4400d69d845e08ee6ed6ac94dba11&t=1602719816262-2 HTTP/1.1" 200 -
[2020-10-15 06:56:56.265] [ DEBUG   ] [connectionpool:_make_request:433] 16700 http://127.0.0.1:5009 "POST /socket.io/?EIO=3&transport=polling&sid=dac4400d69d845e08ee6ed6ac94dba11&t=1602719816262-2 HTTP/1.1" 200 None
[2020-10-15 06:56:56.266] [ DEBUG   ] [logs:_log:14] 16700 127.0.0.1:5009/socket.io [socket.io packet sent] 0/thermoai,
[2020-10-15 06:56:56.266] [ DEBUG   ] [logs:_log:14] 16700 127.0.0.1:5009/socket.io /thermoai [socket.io waiting for connection]
[2020-10-15 06:56:56.267] [ DEBUG   ] [connectionpool:_new_conn:226] 16700 Starting new HTTP connection (3): 127.0.0.1:5009
[2020-10-15 06:56:56.268] [ DEBUG   ] [connectionpool:_new_conn:226] 16700 Starting new HTTP connection (4): 127.0.0.1:5009
[2020-10-15 06:56:56.270] [ INFO    ] [_internal:_log:122] 16700 127.0.0.1 - - [15/Oct/2020 06:56:56] "GET /socket.io/?EIO=3&transport=polling&sid=dac4400d69d845e08ee6ed6ac94dba11&t=1602719816266-3 HTTP/1.1" 200 -
[2020-10-15 06:56:56.272] [ DEBUG   ] [connectionpool:_make_request:433] 16700 http://127.0.0.1:5009 "GET /socket.io/?EIO=3&transport=polling&sid=dac4400d69d845e08ee6ed6ac94dba11&t=1602719816266-3 HTTP/1.1" 200 None
[2020-10-15 06:56:56.272] [ DEBUG   ] [logs:_log:14] 16700 127.0.0.1:5009/socket.io [socket.io packet received] b'0/thermoai'
[2020-10-15 06:56:56.272] [ DEBUG   ] [logs:_log:14] 16700 127.0.0.1:5009/socket.io /thermoai [socket.io connected]
[2020-10-15 06:56:56.273] [ INFO    ] [socket:receive:49] 16700 dac4400d69d845e08ee6ed6ac94dba11: Received packet PING data None
[2020-10-15 06:56:56.273] [ INFO    ] [socket:send:92] 16700 dac4400d69d845e08ee6ed6ac94dba11: Sending packet PONG data None
[2020-10-15 06:56:56.273] [ INFO    ] [_internal:_log:122] 16700 127.0.0.1 - - [15/Oct/2020 06:56:56] "POST /socket.io/?EIO=3&transport=polling&sid=dac4400d69d845e08ee6ed6ac94dba11&t=1602719816267-4 HTTP/1.1" 200 -
[2020-10-15 06:56:56.273] [ DEBUG   ] [connectionpool:_make_request:433] 16700 http://127.0.0.1:5009 "POST /socket.io/?EIO=3&transport=polling&sid=dac4400d69d845e08ee6ed6ac94dba11&t=1602719816267-4 HTTP/1.1" 200 None
[2020-10-15 06:56:56.315] [ DEBUG   ] [connectionpool:_get_conn:271] 16700 Resetting dropped connection: 127.0.0.1
